Year Month;Region;Account Description;Product;Size;Size Numeric;Strength;WHO ATC 5 Code;Volume;Value;
201604;Nordjylland;2200 Skørping apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201607;Nordjylland;2200 Skørping apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201609;Nordjylland;2200 Skørping apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201611;Nordjylland;2200 Skørping apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201701;Nordjylland;2200 Skørping apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201704;Nordjylland;2200 Skørping apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201706;Nordjylland;2200 Skørping apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201709;Nordjylland;2200 Skørping apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201711;Nordjylland;2200 Skørping apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201802;Nordjylland;2200 Skørping apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201804;Nordjylland;2200 Skørping apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;23855,33;
201501;Nordjylland;2201 Støvring apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201506;Nordjylland;2201 Støvring apotek;Stelara;1 stk. (0,5 ml) (Orifarm);1;45 mg;L04AC05;1;25165,63;
201507;Nordjylland;2201 Støvring apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201510;Nordjylland;2201 Støvring apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201512;Nordjylland;2201 Støvring apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201602;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201603;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201605;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201606;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201609;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201610;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201612;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201701;Nordjylland;2201 Støvring apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201702;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201702;Nordjylland;2201 Støvring apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201703;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201705;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;2;48934;
201705;Nordjylland;2201 Støvring apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201707;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201708;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201708;Nordjylland;2201 Støvring apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201709;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201711;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201711;Nordjylland;2201 Støvring apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201712;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201801;Nordjylland;2201 Støvring apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201802;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201804;Nordjylland;2201 Støvring apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;2;47710,66;
201804;Nordjylland;2201 Støvring apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23855,33;
201002;Hovedstaden;2250 Ballerup Apotek;Stelara;1 stk;1;45 mg/0,5 ml;L04AC05;-1;-27074,62;
201006;Hovedstaden;2250 Ballerup Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201203;Hovedstaden;2250 Ballerup Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201309;Hovedstaden;2250 Ballerup Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201310;Hovedstaden;2250 Ballerup Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201711;Hovedstaden;2250 Ballerup Apotek;Stelara;1 stk;1;45 mg/0,5 ml;L04AC05;1;24467;
201212;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;54149,24;
201302;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;54149,24;
201305;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201308;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201311;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201402;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201405;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201408;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201411;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201502;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;2;51475,62;
201505;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201512;Syddanmark;2330 Esbjerg Neptun Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;-1;-25737,81;
201203;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;4;108298,48;
201207;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;54149,24;
201210;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;54149,24;
201212;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201301;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201303;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201304;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201308;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201311;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201401;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201405;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201507;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201508;Syddanmark;2331 Sædding apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201109;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201202;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201203;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201204;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201205;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201207;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;54149,24;
201208;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;54149,24;
201211;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201301;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201304;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201306;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201309;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201310;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201401;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;52795,5;
201404;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;52135,56;
201406;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201407;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201409;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;51475,62;
201412;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201502;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201505;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml)(EuroPharmaDK);1;45 mg;L04AC05;1;25626;
201506;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201509;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201603;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201609;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201611;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201702;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201709;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;48934;
201712;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201806;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23855,33;
201809;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23855,33;
201812;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23855,33;
201902;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23258,95;
201906;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;46517,9;
201909;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23258,95;
201912;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;22677,47;
202003;Midtjylland;2410 Århus Marselisborg apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;22677,47;
201605;Nordjylland;2470 Thisted Løve apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201609;Nordjylland;2470 Thisted Løve apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201612;Nordjylland;2470 Thisted Løve apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201703;Nordjylland;2470 Thisted Løve apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201706;Nordjylland;2470 Thisted Løve apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201708;Nordjylland;2470 Thisted Løve apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201711;Nordjylland;2470 Thisted Løve apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201802;Nordjylland;2470 Thisted Løve apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201805;Nordjylland;2470 Thisted Løve apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23855,33;
201205;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201206;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201208;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201211;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201301;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201304;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201306;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201309;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201311;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201401;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201403;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201406;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201407;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201412;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201503;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201508;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201512;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201601;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201607;Midtjylland;2480 Hedensted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201611;Midtjylland;2480 Hedensted apotek;Stelara;1 stk;1;45 mg/0,5 ml;L04AC05;1;25094,36;
201109;Midtjylland;2490 Ikast apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201111;Midtjylland;2490 Ikast apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;54149,24;
201204;Midtjylland;2490 Ikast apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201703;Midtjylland;2491 Ikast Apotek Vest;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201108;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201110;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201112;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201202;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201204;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;27074,62;
201207;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;27074,62;
201208;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201210;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;27074,62;
201211;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201301;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;27074,62;
201302;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201304;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;27074,62;
201305;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201307;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;26397,75;
201309;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201310;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;26397,75;
201312;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201401;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;26397,75;
201403;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;26397,75;
201404;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201407;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201407;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201410;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201411;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201501;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201501;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201504;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201504;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk. (0,5 ml) (Orifarm);1;45 mg;L04AC05;1;25677,07;
201507;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201508;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml)(EuroPharmaDK);1;45 mg;L04AC05;1;25715;
201509;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201510;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25737,81;
201512;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201603;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25737,81;
201606;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201608;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201611;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201612;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201702;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201703;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;25094,36;
201704;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201706;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201707;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201708;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201709;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201711;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201711;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201801;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;24467;
201802;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;24467;
201806;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;23855,33;
201808;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;23855,33;
201808;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23855,33;
201809;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23855,33;
201811;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;23855,33;
201812;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23855,33;
201902;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;23855,33;
201903;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23258,95;
201905;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;23258,95;
201906;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23258,95;
201907;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;23258,95;
201908;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23258,95;
201911;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;23258,95;
202001;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;22677,47;
202001;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;22677,47;
202003;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;22677,47;
202004;Syddanmark;2530 Bramminge Apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;22677,47;
202006;Syddanmark;2530 Bramminge Apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;22677,47;
201206;Syddanmark;2532 Holsted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201208;Syddanmark;2532 Holsted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201211;Syddanmark;2532 Holsted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;27074,62;
201302;Syddanmark;2532 Holsted apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;27074,62;
201304;Syddanmark;2532 Holsted apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;54149,24;
201308;Syddanmark;2532 Holsted apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;26397,75;
201311;Syddanmark;2532 Holsted apotek;Stelara;1  eng. spr. a 1 ml;1;90 mg;L04AC05;1;26397,75;
201506;Nordjylland;2550 Aalborg Reberbane apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;2;51475,62;
201606;Nordjylland;2550 Aalborg Reberbane apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201607;Nordjylland;2550 Aalborg Reberbane apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
201610;Nordjylland;2550 Aalborg Reberbane apotek;Stelara;1 stk.  (0,5 ml);1;45 mg;L04AC05;1;25094,36;
